problema;modelo;ub_cmax;fl_ub_cmax;num_maquina;num_jobs;number_of_constraints;number_of_variables;best_bound;funcao_objetivo;number_of_var_values;has_hit_limit;mip_relative_gap;nb_iterations;nb_nodes_processed;nb_linear_nonzeros;status;time;fl_inteiro
ID024_M020_J020;manne;0;s/ ub;20;20;8000;4201;1382.9999999999995;1600.9999999999993;2203;True;0.13616489693940428;55300265;219117;23600;time limit exceeded;3600.015629053116;True 
ID024_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1365.9999999999995;1649.0;2263;True;0.17161916312915906;57271683;310199;23600;time limit exceeded;3600.2987270355225;True 
ID024_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1223.0;2520;False;nan;2519;0;23600;optimal;0.07142281532287598;False 
ID024_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1223.0;2520;False;nan;2519;0;23600;optimal;0.16260194778442383;False 
ID025_M020_J020;manne;0;s/ ub;20;20;8000;4201;1344.3758477226525;1638.0000000000018;2235;True;0.17925772422303488;55023153;327610;23600;time limit exceeded;3600.016305208206;True 
ID025_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1329.9999999999995;1632.9999999940005;2207;True;0.18554807103190177;54913799;316661;23600;time limit exceeded;3600.11163187027;True 
ID025_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1164.0;2459;False;nan;2458;0;23600;optimal;0.07377386093139648;False 
ID025_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1164.0;2459;False;nan;2458;0;23600;optimal;0.12450790405273438;False 
ID026_M020_J020;manne;0;s/ ub;20;20;8000;4201;1329.1226647707622;1688.0000000000005;2107;True;0.21260505641541286;56912014;356614;23600;time limit exceeded;3600.017671108246;True 
ID026_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;1328.3781512605037;1677.0;2263;True;0.20788422703606171;59245964;367318;23600;time limit exceeded;3600.1166348457336;True 
ID026_M020_J020;manne;0;s/ ub;20;20;8000;4201;nan;1151.0;2431;False;nan;2430;0;23600;optimal;0.07497978210449219;False 
ID026_M020_J020;minla_fav;0;s/ ub;20;20;8000;4201;nan;1151.0;2431;False;nan;2430;0;23600;optimal;0.16006803512573242;False 
